Signals-> 0 1 2 3 4 5    6    7    8   9   10  11  12  13   14 15 16 17 18 19 20    21 22 23 24 25 

sample

425       0 0 0 1 1 03Dh 0F0h 03Dh 3Ch 3Ch 3Ch 40h 3Dh 03Dh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
426       0 0 0 1 1 03Eh 0F0h 03Eh 40h 3Ch 3Ch 40h 3Eh 03Eh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
427       0 0 0 1 1 03Fh 0F0h 03Fh 40h 40h 3Ch 40h 3Fh 03Fh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
428       0 0 0 1 1 040h 0F0h 040h 40h 40h 40h 40h 40h 040h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
429       0 0 0 1 1 041h 0F0h 041h 40h 40h 40h 44h 41h 041h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
430       0 0 0 1 1 042h 0F0h 042h 44h 40h 40h 44h 42h 042h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
431       0 0 0 1 1 043h 0F0h 043h 44h 44h 40h 44h 43h 043h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
432       0 0 0 1 1 044h 0F0h 044h 44h 44h 44h 44h 44h 044h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
433       0 0 0 1 1 045h 0F0h 045h 44h 44h 44h 48h 45h 045h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
434       0 0 0 1 1 046h 0F0h 046h 48h 44h 44h 48h 46h 046h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
435       0 0 0 1 1 047h 0F0h 047h 48h 48h 44h 48h 47h 047h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
436       0 0 0 1 1 048h 0F0h 048h 48h 48h 48h 48h 48h 048h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
437       0 0 0 1 1 049h 0F0h 049h 48h 48h 48h 4Ch 49h 049h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
438       0 0 0 1 1 04Ah 0F0h 04Ah 4Ch 48h 48h 4Ch 4Ah 04Ah 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
439       0 0 0 1 1 04Bh 0F0h 04Bh 4Ch 4Ch 48h 4Ch 4Bh 04Bh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
440       0 0 0 1 1 04Ch 0F0h 04Ch 4Ch 4Ch 4Ch 4Ch 4Ch 04Ch 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
441       0 0 0 1 1 04Dh 0F0h 04Dh 4Ch 4Ch 4Ch 50h 4Dh 04Dh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
442       0 0 0 1 1 04Eh 0F0h 04Eh 50h 4Ch 4Ch 50h 4Eh 04Eh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
443       0 0 0 1 1 04Fh 0F0h 04Fh 50h 50h 4Ch 50h 4Fh 04Fh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
444       0 0 0 1 1 050h 0F0h 050h 50h 50h 50h 50h 50h 050h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
445       0 0 0 1 1 051h 0F0h 051h 50h 50h 50h 54h 51h 051h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
446       0 0 0 1 1 052h 0F0h 052h 54h 50h 50h 54h 52h 052h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
447       0 0 0 1 1 053h 0F0h 053h 54h 54h 50h 54h 53h 053h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
448       0 0 0 1 1 054h 0F0h 054h 54h 54h 54h 54h 54h 054h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
449       0 0 0 1 1 055h 0F0h 055h 54h 54h 54h 58h 55h 055h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
450       0 0 0 1 1 056h 0F0h 056h 58h 54h 54h 58h 56h 056h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
451       0 0 0 1 1 057h 0F0h 057h 58h 58h 54h 58h 57h 057h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
452       0 0 0 1 1 058h 0F0h 058h 58h 58h 58h 58h 58h 058h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
453       0 0 0 1 1 059h 0F0h 059h 58h 58h 58h 5Ch 59h 059h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
454       0 0 0 1 1 05Ah 0F0h 05Ah 5Ch 58h 58h 5Ch 5Ah 05Ah 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
455       0 0 0 1 1 05Bh 0F0h 05Bh 5Ch 5Ch 58h 5Ch 5Bh 05Bh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
456       0 0 0 1 1 05Ch 0F0h 05Ch 5Ch 5Ch 5Ch 5Ch 5Ch 05Ch 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
457       0 0 0 1 1 05Dh 0F0h 05Dh 5Ch 5Ch 5Ch 60h 5Dh 05Dh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
458       0 0 0 1 1 05Eh 0F0h 05Eh 60h 5Ch 5Ch 60h 5Eh 05Eh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
459       0 0 0 1 1 05Fh 0F0h 05Fh 60h 60h 5Ch 60h 5Fh 05Fh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
460       0 0 0 1 1 060h 0F0h 060h 60h 60h 60h 60h 60h 060h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
461       0 0 0 1 1 061h 0F0h 061h 60h 60h 60h 64h 61h 061h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
462       0 0 0 1 1 062h 0F0h 062h 64h 60h 60h 64h 62h 062h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
463       0 0 0 1 1 063h 0F0h 063h 64h 64h 60h 64h 63h 063h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
464       0 0 0 1 1 064h 0F0h 064h 64h 64h 64h 64h 64h 064h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
465       0 0 0 1 1 065h 0F0h 065h 64h 64h 64h 68h 65h 065h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
466       0 0 0 1 1 066h 0F0h 066h 68h 64h 64h 68h 66h 066h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
467       0 0 0 1 1 067h 0F0h 067h 68h 68h 64h 68h 67h 067h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
468       0 0 0 1 1 068h 0F0h 068h 68h 68h 68h 68h 68h 068h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
469       0 0 0 1 1 069h 0F0h 069h 68h 68h 68h 6Ch 69h 069h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
470       0 0 0 1 1 06Ah 0F0h 06Ah 6Ch 68h 68h 6Ch 6Ah 06Ah 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
471       0 0 0 1 1 06Bh 0F0h 06Bh 6Ch 6Ch 68h 6Ch 6Bh 06Bh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
472       0 0 0 1 1 06Ch 0F0h 06Ch 6Ch 6Ch 6Ch 6Ch 6Ch 06Ch 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
473       0 0 0 1 1 06Dh 0F0h 06Dh 6Ch 6Ch 6Ch 70h 6Dh 06Dh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
474       0 0 0 1 1 06Eh 0F0h 06Eh 70h 6Ch 6Ch 70h 6Eh 06Eh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
475       0 0 0 1 1 06Fh 0F0h 06Fh 70h 70h 6Ch 70h 6Fh 06Fh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
476       0 0 0 1 1 070h 0F0h 070h 70h 70h 70h 70h 70h 070h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
477       0 0 0 1 1 071h 0F0h 071h 70h 70h 70h 74h 71h 071h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
478       0 0 0 1 1 072h 0F0h 072h 74h 70h 70h 74h 72h 072h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
479       0 0 0 1 1 073h 0F0h 073h 74h 74h 70h 74h 73h 073h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
480       0 0 0 1 1 074h 0F0h 074h 74h 74h 74h 74h 74h 074h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
481       0 0 0 1 1 075h 0F0h 075h 74h 74h 74h 78h 75h 075h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
482       0 0 0 1 1 076h 0F0h 076h 78h 74h 74h 78h 76h 076h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
483       0 0 0 1 1 077h 0F0h 077h 78h 78h 74h 78h 77h 077h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
484       0 0 0 1 1 078h 0F0h 078h 78h 78h 78h 78h 78h 078h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
485       0 0 0 1 1 079h 0F0h 079h 78h 78h 78h 7Ch 79h 079h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
486       0 0 0 1 1 07Ah 0F0h 07Ah 7Ch 78h 78h 7Ch 7Ah 07Ah 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
487       0 0 0 1 1 07Bh 0F0h 07Bh 7Ch 7Ch 78h 7Ch 7Bh 07Bh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
488       0 0 0 1 1 07Ch 0F0h 07Ch 7Ch 7Ch 7Ch 7Ch 7Ch 07Ch 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
489       0 0 0 1 1 07Dh 0F0h 07Dh 7Ch 7Ch 7Ch 80h 7Dh 07Dh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
490       0 0 0 1 1 07Eh 0F0h 07Eh 80h 7Ch 7Ch 80h 7Eh 07Eh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
491       0 0 0 1 1 07Fh 0F0h 07Fh 80h 80h 7Ch 80h 7Fh 07Fh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
492       0 0 0 1 1 080h 0F0h 080h 80h 80h 80h 80h 80h 080h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
493       0 0 0 1 1 081h 0F0h 081h 80h 80h 80h 84h 81h 081h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
494       0 0 0 1 1 082h 0F0h 082h 84h 80h 80h 84h 82h 082h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
495       0 0 0 1 1 083h 0F0h 083h 84h 84h 80h 84h 83h 083h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
496       0 0 0 1 1 084h 0F0h 084h 84h 84h 84h 84h 84h 084h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
497       0 0 0 1 1 085h 0F0h 085h 84h 84h 84h 88h 85h 085h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
498       0 0 0 1 1 086h 0F0h 086h 88h 84h 84h 88h 86h 086h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
499       0 0 0 1 1 087h 0F0h 087h 88h 88h 84h 88h 87h 087h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
500       0 0 0 1 1 088h 0F0h 088h 88h 88h 88h 88h 88h 088h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
501       0 0 0 1 1 089h 0F0h 089h 88h 88h 88h 8Ch 89h 089h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
502       0 0 0 1 1 08Ah 0F0h 08Ah 8Ch 88h 88h 8Ch 8Ah 08Ah 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
503       0 0 0 1 1 08Bh 0F0h 08Bh 8Ch 8Ch 88h 8Ch 8Bh 08Bh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
504       0 0 0 1 1 08Ch 0F0h 08Ch 8Ch 8Ch 8Ch 8Ch 8Ch 08Ch 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
505       0 0 0 1 1 08Dh 0F0h 08Dh 8Ch 8Ch 8Ch 90h 8Dh 08Dh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
506       0 0 0 1 1 08Eh 0F0h 08Eh 90h 8Ch 8Ch 90h 8Eh 08Eh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
507       0 0 0 1 1 08Fh 0F0h 08Fh 90h 90h 8Ch 90h 8Fh 08Fh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
508       0 0 0 1 1 090h 0F0h 090h 90h 90h 90h 90h 90h 090h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
509       0 0 0 1 1 091h 0F0h 091h 90h 90h 90h 94h 91h 091h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
510       0 0 0 1 1 092h 0F0h 092h 94h 90h 90h 94h 92h 092h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
511       0 0 0 1 1 093h 0F0h 093h 94h 94h 90h 94h 93h 093h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
512       0 0 0 1 1 094h 0F0h 094h 94h 94h 94h 94h 94h 094h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
513       0 0 0 1 1 095h 0F0h 095h 94h 94h 94h 98h 95h 095h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
514       0 0 0 1 1 096h 0F0h 096h 98h 94h 94h 98h 96h 096h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
515       0 0 0 1 1 097h 0F0h 097h 98h 98h 94h 98h 97h 097h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
516       0 0 0 1 1 098h 0F0h 098h 98h 98h 98h 98h 98h 098h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
517       0 0 0 1 1 099h 0F0h 099h 98h 98h 98h 9Ch 99h 099h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
518       0 0 0 1 1 09Ah 0F0h 09Ah 9Ch 98h 98h 9Ch 9Ah 09Ah 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
519       0 0 0 1 1 09Bh 0F0h 09Bh 9Ch 9Ch 98h 9Ch 9Bh 09Bh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
520       0 0 0 1 1 09Ch 0F0h 09Ch 9Ch 9Ch 9Ch 9Ch 9Ch 09Ch 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
521       0 0 0 1 1 09Dh 0F0h 09Dh 9Ch 9Ch 9Ch A0h 9Dh 09Dh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
522       0 0 0 1 1 09Eh 0F0h 09Eh A0h 9Ch 9Ch A0h 9Eh 09Eh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
523       0 0 0 1 1 09Fh 0F0h 09Fh A0h A0h 9Ch A0h 9Fh 09Fh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
524       0 0 0 1 1 0A0h 0F0h 0A0h A0h A0h A0h A0h A0h 0A0h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
525       0 0 0 1 1 0A1h 0F0h 0A1h A0h A0h A0h A4h A1h 0A1h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
526       0 0 0 1 1 0A2h 0F0h 0A2h A4h A0h A0h A4h A2h 0A2h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
527       0 0 0 1 1 0A3h 0F0h 0A3h A4h A4h A0h A4h A3h 0A3h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
528       0 0 0 1 1 0A4h 0F0h 0A4h A4h A4h A4h A4h A4h 0A4h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
529       0 0 0 1 1 0A5h 0F0h 0A5h A4h A4h A4h A8h A5h 0A5h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
530       0 0 0 1 1 0A6h 0F0h 0A6h A8h A4h A4h A8h A6h 0A6h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
531       0 0 0 1 1 0A7h 0F0h 0A7h A8h A8h A4h A8h A7h 0A7h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
532       0 0 0 1 1 0A8h 0F0h 0A8h A8h A8h A8h A8h A8h 0A8h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
533       0 0 0 1 1 0A9h 0F0h 0A9h A8h A8h A8h ACh A9h 0A9h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
534       0 0 0 1 1 0AAh 0F0h 0AAh ACh A8h A8h ACh AAh 0AAh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
535       0 0 0 1 1 0ABh 0F0h 0ABh ACh ACh A8h ACh ABh 0ABh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
536       0 0 0 1 1 0ACh 0F0h 0ACh ACh ACh ACh ACh ACh 0ACh 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
537       0 0 0 1 1 0ADh 0F0h 0ADh ACh ACh ACh B0h ADh 0ADh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
538       0 0 0 1 1 0AEh 0F0h 0AEh B0h ACh ACh B0h AEh 0AEh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
539       0 0 0 1 1 0AFh 0F0h 0AFh B0h B0h ACh B0h AFh 0AFh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
540       0 0 0 1 1 0B0h 0F0h 0B0h B0h B0h B0h B0h B0h 0B0h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
541       0 0 0 1 1 0B1h 0F0h 0B1h B0h B0h B0h B4h B1h 0B1h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
542       0 0 0 1 1 0B2h 0F0h 0B2h B4h B0h B0h B4h B2h 0B2h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
543       0 0 0 1 1 0B3h 0F0h 0B3h B4h B4h B0h B4h B3h 0B3h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
544       0 0 0 1 1 0B4h 0F0h 0B4h B4h B4h B4h B4h B4h 0B4h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
545       0 0 0 1 1 0B5h 0F0h 0B5h B4h B4h B4h B8h B5h 0B5h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
546       0 0 0 1 1 0B6h 0F0h 0B6h B8h B4h B4h B8h B6h 0B6h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
547       0 0 0 1 1 0B7h 0F0h 0B7h B8h B8h B4h B8h B7h 0B7h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
548       0 0 0 1 1 0B7h 0F0h 0B7h B8h B8h B8h B8h B8h 0B7h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
549       0 0 0 0 1 0B8h 0F0h 0B8h B8h B8h B8h BCh B9h 0B8h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
550       0 0 0 0 1 0B8h 0F0h 0B8h B8h B8h B8h BCh B9h 0B8h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
551       0 0 0 0 1 0B8h 0F0h 0B8h B8h B8h B8h BCh B9h 0B8h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
552       0 0 0 0 1 0B8h 0F0h 0B8h B8h B8h B8h BCh B9h 0B8h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
553       0 0 0 0 1 0B9h 0F0h 0B9h B8h B8h B8h BCh B9h 0B9h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
554       0 0 0 1 1 0BAh 0F0h 0BAh B8h B8h B8h BCh B9h 0BAh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
555       0 0 0 1 0 0BBh 0F0h 0BBh BCh B8h B8h BCh BAh 0BBh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
556       0 0 0 1 0 0BBh 0F0h 0BBh BCh BCh B8h BCh BBh 0BBh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
557       0 0 0 1 1 0BBh 0F0h 0BBh BCh BCh BCh BCh BCh 0BBh 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
558       0 0 0 0 1 0BCh 0F0h 0BCh BCh BCh BCh C0h BDh 0BCh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
559       0 0 0 0 1 0BDh 0F0h 0BDh BCh BCh BCh C0h BDh 0BDh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
560       0 0 0 1 1 0BEh 0F0h 0BEh BCh BCh BCh C0h BDh 0BEh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
561       0 0 0 1 0 0BFh 0F0h 0BFh C0h BCh BCh C0h BEh 0BFh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
562       0 0 0 1 0 0BFh 0F0h 0BFh C0h C0h BCh C0h BFh 0BFh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
563       0 0 0 1 1 0BFh 0F0h 0BFh C0h C0h C0h C0h C0h 0BFh 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
564       0 0 0 0 1 0C0h 0F0h 0C0h C0h C0h C0h C4h C1h 0C0h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
565       0 0 0 0 1 0C1h 0F0h 0C1h C0h C0h C0h C4h C1h 0C1h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
566       0 0 0 1 1 0C2h 0F0h 0C2h C0h C0h C0h C4h C1h 0C2h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
567       0 0 0 1 0 0C3h 0F0h 0C3h C4h C0h C0h C4h C2h 0C3h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
568       0 0 0 1 0 0C3h 0F0h 0C3h C4h C4h C0h C4h C3h 0C3h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
569       0 0 0 1 1 0C3h 0F0h 0C3h C4h C4h C4h C4h C4h 0C3h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
570       0 0 0 0 1 0C4h 0F0h 0C4h C4h C4h C4h C8h C5h 0C4h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
571       0 0 0 0 1 0C5h 0F0h 0C5h C4h C4h C4h C8h C5h 0C5h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
572       0 0 0 1 1 0C6h 0F0h 0C6h C4h C4h C4h C8h C5h 0C6h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
573       0 0 0 1 0 0C7h 0F0h 0C7h C8h C4h C4h C8h C6h 0C7h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
574       0 0 0 1 0 0C7h 0F0h 0C7h C8h C8h C4h C8h C7h 0C7h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
575       0 0 0 1 1 0C7h 0F0h 0C7h C8h C8h C8h C8h C8h 0C7h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
576       0 0 0 0 1 0C8h 0F0h 0C8h C8h C8h C8h CCh C9h 0C8h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
577       0 0 0 0 1 0C9h 0F0h 0C9h C8h C8h C8h CCh C9h 0C9h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
578       0 0 0 1 1 0CAh 0F0h 0CAh C8h C8h C8h CCh C9h 0CAh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
579       0 0 0 1 0 0CBh 0F0h 0CBh CCh C8h C8h CCh CAh 0CBh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
580       0 0 0 1 0 0CBh 0F0h 0CBh CCh CCh C8h CCh CBh 0CBh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
581       0 0 0 1 1 0CBh 0F0h 0CBh CCh CCh CCh CCh CCh 0CBh 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
582       0 0 0 0 1 0CCh 0F0h 0CCh CCh CCh CCh D0h CDh 0CCh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
583       0 0 0 0 1 0CDh 0F0h 0CDh CCh CCh CCh D0h CDh 0CDh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
584       0 0 0 1 1 0CEh 0F0h 0CEh CCh CCh CCh D0h CDh 0CEh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
585       0 0 0 1 0 0CFh 0F0h 0CFh D0h CCh CCh D0h CEh 0CFh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
586       0 0 0 1 0 0CFh 0F0h 0CFh D0h D0h CCh D0h CFh 0CFh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
587       0 0 0 1 1 0CFh 0F0h 0CFh D0h D0h D0h D0h D0h 0CFh 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
588       0 0 0 0 1 0D0h 0F0h 0D0h D0h D0h D0h D4h D1h 0D0h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
589       0 0 0 0 1 0D1h 0F0h 0D1h D0h D0h D0h D4h D1h 0D1h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
590       0 0 0 1 1 0D2h 0F0h 0D2h D0h D0h D0h D4h D1h 0D2h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
591       0 0 0 1 0 0D3h 0F0h 0D3h D4h D0h D0h D4h D2h 0D3h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
592       0 0 0 1 0 0D3h 0F0h 0D3h D4h D4h D0h D4h D3h 0D3h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
593       0 0 0 1 1 0D3h 0F0h 0D3h D4h D4h D4h D4h D4h 0D3h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
594       0 0 0 0 1 0D4h 0F0h 0D4h D4h D4h D4h D8h D5h 0D4h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
595       0 0 0 0 1 0D5h 0F0h 0D5h D4h D4h D4h D8h D5h 0D5h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
596       0 0 0 1 1 0D6h 0F0h 0D6h D4h D4h D4h D8h D5h 0D6h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
597       0 0 0 1 0 0D7h 0F0h 0D7h D8h D4h D4h D8h D6h 0D7h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
598       0 0 0 1 0 0D7h 0F0h 0D7h D8h D8h D4h D8h D7h 0D7h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
599       0 0 0 1 1 0D7h 0F0h 0D7h D8h D8h D8h D8h D8h 0D7h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
600       0 0 0 0 1 0D8h 0F0h 0D8h D8h D8h D8h DCh D9h 0D8h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
601       0 0 0 0 1 0D9h 0F0h 0D9h D8h D8h D8h DCh D9h 0D9h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
602       0 0 0 1 1 0DAh 0F0h 0DAh D8h D8h D8h DCh D9h 0DAh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
603       0 0 0 1 0 0DBh 0F0h 0DBh DCh D8h D8h DCh DAh 0DBh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
604       0 0 0 1 0 0DBh 0F0h 0DBh DCh DCh D8h DCh DBh 0DBh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
605       0 0 0 1 1 0DBh 0F0h 0DBh DCh DCh DCh DCh DCh 0DBh 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
606       0 0 0 0 1 0DCh 0F0h 0DCh DCh DCh DCh E0h DDh 0DCh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
